id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126641758589390848,Fri May 10 00:15:01 +0000 2019,picturesofgirlz,some girl on snapchat rlly just said we should stop trying to stop global warming girl are u thinking with ur brain,some girl on snapchat rlly just said we should stop trying to stop global warming. girl are u thinking with ur brain,9,0,357,0.0,0.0,,
1126638235608686593,Fri May 10 00:01:01 +0000 2019,Redbaiternz,presenter leigh sales claims the greens/ labor policies on global warming are science based in fact nothing could be further from the truth they are in fact based on lies exaggerations distorted interpretations of manipulated data and most of all medieval superstition,"Presenter Leigh Sales claims the Greens/ Labor policies (on global warming) are science based. In fact, nothing could be further from the truth. They're in fact based on lies, exaggerations, distorted interpretations of manipulated data, and most of all, medieval superstition.",11,4,4306,0.125,0.25,,
1126638019358990339,Fri May 10 00:00:10 +0000 2019,CFR_org,leading global think tanks have named global warming as the top international priority for the first time yet these eerts see little opportunity for progress in the coming year write and terrence mullan for,"Leading global think tanks have named global warming as the top international priority for the first time. Yet these experts see little opportunity for progress in the coming year, write @StewartMPatrick and Terrence Mullan for @CNNOpinion https://t.co/oQqxf39LYu",6,2,398844,0.09375,0.2222222222222222,,"New York, NY"
1126635618631655424,Thu May 09 23:50:38 +0000 2019,Crissypoo492,trump response to tom werner tweet yeah i am just like a raccoon they are like smart you know they can predict the weather in the weeks of february who needs global warming,"@elainaplott Trump’s response to Tom Werner’s tweet: Yeah, I’m just like a raccoon; They are like smart; you know they can predict the weather in the 6 weeks of February. Who needs global warming?!",14,1,90,0.10714285714285714,0.32142857142857145,,The State of Enlightenment
1126635044968304640,Thu May 09 23:48:21 +0000 2019,LadyCrabz,equality across the board get those kids out of cages like now global warming and pollution healthcare should not be a luxury exclusively for the rich we are the reason they are rich i could list more reasons but those are my top,"1. Equality across the board.
2. Get those kids out of cages, like NOW.
3. Global warming and pollution.
4. Healthcare should not be a luxury exclusively for the rich, we are the reason they’re rich.
I could list 80 more reasons, but those are my top 4.",21,6,12961,0.35,0.5,,"Fort Myers Beach, FL"
1126632790080888833,Thu May 09 23:39:23 +0000 2019,riktheozfrog,fact check can an electric vehicle tow a boat still waiting for a fact check on global warming guys via,"Fact Check: Can an electric vehicle tow a boat?  STILL WAITING FOR A FACT CHECK ON ""GLOBAL WARMING"" GUYS. via @ABCNews",6,0,891,0.0,0.0,,"Elong Elong, New South Wales"
1126632249439457280,Thu May 09 23:37:14 +0000 2019,tijana_zarkovic,nikolina what visual aid can i bring in for global warming mama i do not know a bucket of water and dump it over your head,"Nikolina: “what visual aid can I bring in for global warming??” 
Mama: “I don’t know a bucket of water and dump it over your head”",5,0,296,0.0,0.0,,
1126630993400492033,Thu May 09 23:32:15 +0000 2019,AmirAdnani,officials say closing will save as much as million a year this will translate to about 42/year in savings for every residential customer what save bucks when we are talking about spending a trillion to curb global warming,“Officials say closing @DuaneArnoldNPP …will save as much as ~$14 million a year. This will translate to about $42/year in savings for every residential customer.  What? Save 42 bucks when we're talking about spending a trillion to curb global warming?”,11,3,10235,0.1,0.1,,
1126629198573871105,Thu May 09 23:25:07 +0000 2019,DFlacido,first it was the green house effect in the 70s then it was global warming in the 0s now its climate change an all encompassing catch cry that can never be proven wrong this is the biggest fraud committed in human history the movie was right,@OMGTheMess First it was “the green house effect “ in the 70s then it was “global warming “ in the 90s now its “Climate Change “ an all encompassing catch cry that can never be proven wrong this is the biggest fraud committed in human history the movie “1984” was right,12,3,2071,-0.027380952380952384,0.3615079365079365,,
1126628863188934656,Thu May 09 23:23:47 +0000 2019,riktheozfrog,'shock to the system sydney temperatures set to plummet so is this global warming or just weather i think i have it right if it is hot it is global warming but if a record cold it is just weather am i right auntie via,"'Shock to the system': Sydney temperatures set to plummet SO IS THIS ""GLOBAL WARMING"" OR JUST ""WEATHER?"" I THINK I HAVE IT RIGHT, IF IT'S HOT IT'S ""GLOBAL WARMING"" BUT IF A RECORD COLD IT'S JUST ""WEATHER""  AM I RIGHT AUNTIE? via @ABCNews",28,6,891,0.036904761904761905,0.4869047619047619,,"Elong Elong, New South Wales"
1126626906789568514,Thu May 09 23:16:00 +0000 2019,WhatTheFFacts,donald trump will become the only leader of a major industrialized country to deny the existence of humancaused global warming,Donald Trump will become the only leader of a major industrialized country to deny the existence of human-caused global warming.,923,181,6207070,0.020833333333333332,0.5,,Worldwide
1126624638631649280,Thu May 09 23:07:00 +0000 2019,AtomsksSanakan,re reality trumps eectations your evasive dishonest is becoming boring so i am going to ask you a simple question your response will show people how dishonest you are did hansen underestimate subsequent warming in the graph below,"@chascow @TWTThisIsNow @ReubenWills1 @SteveSGoddard @_kevinmartin @SylviaD32911201 @priscian @DawnTJ90 @ILuvCO2 @EdBohman @Dcoronata @flyonthewall182 @EdDarrell @FireFox_XB9R @MLBinWA @IngersolRobert @CMH19611 @ChrisMartzWX @DougBookwriter2 @RoyPentland @Greg49039425 @bigskyrad @milneorchid @craigthomler @bfolson18 @NJSnowFan @JohnPalkovic @TADinKaty @PlanetLuvie @AltUS_ARC @Boi_dBoi_d @sueytonius @GoldArcticFox @peter_vanwychen @GeraldKutney @ClimateRealists @Robin_Hagues @BradSchrag @Forthwithtx @DrMarkImisides @david_hanselman @amidgley @miked194765 @RenatusVoltaire @Paganliam @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon Re: ""Reality trumps expectations.""

Your evasive dishonest is becoming boring. So I'm going to ask you a simple question. Your response will show people how dishonest you are.

Did Hansen under-estimate subsequent warming in the graph below?

https://t.co/XU31qwNjpJ https://t.co/vKl97BONXF",5,0,736,-0.19166666666666665,0.5428571428571428,,USA
1126620149900029952,Thu May 09 22:49:09 +0000 2019,shawtygetloosh,my dad and uncle tried telling me tofu tasted bad and i just did not look up and said tastes better than global warming,my dad and uncle tried telling me tofu tasted bad and i just didn’t look up and said ‘tastes better than global warming’!!!!,5,0,2287,-0.06666666666666661,0.38888888888888884,,inside a macrophage
1126618717775962112,Thu May 09 22:43:28 +0000 2019,naeclue,made an ar app to teach kids about climate change and global warming and although work still needs done on it i am pretty happy how its looking so far,"Made an AR app to teach kids about climate change and global warming, and although work still needs done on it I’m pretty happy how its looking so far 🌿 https://t.co/NZ3uMiVusS",6,1,143,0.28750000000000003,0.75,,
1126616719294914560,Thu May 09 22:35:32 +0000 2019,AtomsksSanakan,re which one panned out the one i cited to you it is not my fault you do not actually read scientific sources by the way i am not going to even pretend you are an honest person interested in evidence you are trolling,"@chascow @ReubenWills1 @SteveSGoddard @_kevinmartin @SylviaD32911201 @priscian @DawnTJ90 @ILuvCO2 @EdBohman @TWTThisIsNow @Dcoronata @flyonthewall182 @EdDarrell @FireFox_XB9R @MLBinWA @IngersolRobert @CMH19611 @ChrisMartzWX @DougBookwriter2 @RoyPentland @Greg49039425 @bigskyrad @milneorchid @craigthomler @bfolson18 @NJSnowFan @JohnPalkovic @TADinKaty @PlanetLuvie @AltUS_ARC @Boi_dBoi_d @sueytonius @GoldArcticFox @peter_vanwychen @GeraldKutney @ClimateRealists @Robin_Hagues @BradSchrag @Forthwithtx @DrMarkImisides @david_hanselman @amidgley @miked194765 @RenatusVoltaire @Paganliam @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon Re: ""Which one panned out?""

The one I cited to you:
https://t.co/L1PeNrTBE3

It's not my fault you don't actually read scientific sources.

By the way, I'm not going to even pretend you're an honest person interested in evidence. You're trolling.

https://t.co/XU31qwNjpJ https://t.co/rbRGoZLqnd",5,0,736,0.2833333333333333,0.5,,USA
1126616304087998464,Thu May 09 22:33:53 +0000 2019,oldfosil66,it was in that al gore talked james hansen into sitting down in front of congress and tell them the lie about agw which he could only do by modifying the nasa giss temperature data in order to make it convincing,"@kimbetech @gjcats @KinkerMichards @SombreGreen @SylviaD32911201 @manifesto2000 @2013Boodicca @heymikey80 @BarbaraMcK42 @Barbarajdurkin @DawnTJ90 @nemo_gratis @Tangomitteckel @JaggerMickOZ @GillesnFio @drwaheeduddin @dbirch214 @Lydienee @RogTallbloke @kuhn_reinhard @shookster1000 @JWSpry @Trismos @DenisCoghlan @Leigh252425 @nobadgers @CymaticWave @Chaologistician @TheEndisFar @carlblom_robert @rigga_mortis @Captbobdad @Tea4gunsSC @ScribesShade @steve_v999 @RonCrunt @tan123 @Carbongate @GretaThunberg @350 @350action @ToyotaMotorCorp @BMW @GregVezina @JoyceMisoi1 @markwindows It was in 1988 that Al Gore talked James Hansen into sitting down in front of congress, and tell them the lie about AGW, which he could only do by modifying the NASA GISS temperature data in order to make it convincing. https://t.co/XwzxGmdqZH",7,5,1619,0.11481481481481481,0.762962962962963,,"Colorado Springs, CO"
1126614347483156480,Thu May 09 22:26:06 +0000 2019,stcrwhiz,i see you but raise you global warming,@ThomasSanders i see you but raise you: global warming,89,0,1236,0.0,0.0,,she/her
1126614286464196608,Thu May 09 22:25:52 +0000 2019,Dr_Camouflage_,whats that australian guys name who just bought a mansion worth millions of dollars in manly on the back of global warming money,"Whats that Australian guys name who just bought a mansion worth millions of dollars in Manly, on the back of global warming money?🤔

https://t.co/ClVwmDGmYP",5,2,1183,0.075,0.025,,Behind you
1126613483238215680,Thu May 09 22:22:40 +0000 2019,surfbird03,is not he worried he will get wet feet just goes to show how much money can be made by sucking ppl into the global warming wanker fest crazy stuff,Isn’t he worried he’ll get wet feet? Just goes to show how much money can be made by sucking ppl into the Global Warming Wanker fest.. crazy stuff https://t.co/H8VwiOHEPv,9,2,4135,-0.125,0.375,, Politically Correct Australia
